Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS02_20200302	17	7.95701666666667	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS02_20200302	62	13.2552666666667	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS02_20200302	68	15.5759833333333	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS02_20200302	72	17.6777666666667	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS02_20200302	80	19.5856333333333	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS02_20200302	83	21.3371166666667	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS02_20200302	87	22.9509833333333	23.082	2200	2200	[C22] Methyl Docosanoate [23.082]
GCMS_FAMEs_01_GCMS02_20200302	91	24.45225	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
GCMS_FAMEs_01_GCMS02_20200302	93	25.8471833333333	26.023	2600	2600	[C26] Methyl Hexacosanoate [26.023]
GCMS_FAMEs_01_GCMS02_20200302	96	27.1482833333333	27.349	2800	2800	[C28] Methyl Octacosanoate [27.349]
11-AA_L-Isoleucine	36	10.3965	10.225	977.670014869663	969.56	L-isoleucine [major]
12-AA_L-Leucine	35	10.0901833333333	9.945	955.360665189816	948.27	L-leucine [major]
23-Combined_AA	16	7.75073333333333	7.536	784.976178193184	772.5	L-alanine [major]
23-Combined_AA	33	9.33333333333333	9.151	900.238521530665	891.94	L-valine [major]
23-Combined_AA	43	10.0964666666667	9.945	955.818286650684	948.27	L-leucine [major]
23-Combined_AA	46	10.4029833333333	10.225	978.142202530877	969.56	L-isoleucine [major]
23-Combined_AA	47	10.4592833333333	10.341	982.242587928261	975.52	L-proline [major]
23-Combined_AA	51	10.5969	10.456	992.265347616302	992.5	glycine
23-Combined_AA	61	11.31	11.225	1047.55958989094	1040.3	L-serine [major]
23-Combined_AA	63	11.6790666666667	11.596	1076.48142101482	1078.6	L-threonine [major]
23-Combined_AA	82	13.3304666666667	13.188	1206.48075666281	1195.24	L-methionine [major]
23-Combined_AA	83	13.3554833333333	13.321	1208.63669987001	1202.7	L-aspartic acid [major]
23-Combined_AA	84	13.3805166666667	13.218	1210.79407941512	1196.73	L-pyroglutamic acid
23-Combined_AA	88	13.7871	13.741	1245.83354279928	1240.4	L-cysteine [major]
23-Combined_AA	94	14.2625	14.237	1286.80364542562	1289.3	L-glutamine [minor 2]
23-Combined_AA	98	14.5127166666667	14.398	1308.36738651135	1297.52	L-glutamic acid [major]
23-Combined_AA	100	14.6315666666667	14.585	1318.60991216794	1317.5	L-phenylalanine [major]
23-Combined_AA	118	16.2329333333333	16.252	1462.51357973784	1465.5	L-glutamine [major]
23-Combined_AA	119	16.7458666666667	16.632	1511.32292418343	1495.79	L-ornithine [major]
23-Combined_AA	123	17.4089166666667	17.345	1574.41696337237	1563.17	L-tyrosine [minor]
23-Combined_AA	125	17.78425	17.643	1611.16255503529	1595.81	L-lysine [major]
23-Combined_AA	127	17.97815	17.856	1631.48892305542	1612.33	L-tyrosine [major]
24-S_Sucrose	67	24.2333833333333	24.412	2370.84239975132	2376.1	sucrose
28-Combined_AA_S	13	7.75058333333333	7.536	784.965253542925	772.5	L-alanine [major]
28-Combined_AA_S	29	9.33316666666667	9.151	900.226383030377	891.94	L-valine [major]
28-Combined_AA_S	36	10.0963166666667	9.945	955.807362000425	948.27	L-leucine [major]
28-Combined_AA_S	40	10.4028333333333	10.225	978.131277880618	969.56	L-isoleucine [major]
28-Combined_AA_S	41	10.4528666666667	10.341	981.775255667162	975.52	L-proline [major]
28-Combined_AA_S	45	10.603	10.456	992.709616726853	992.5	glycine
28-Combined_AA_S	54	11.30985	11.225	1047.54783517273	1040.3	L-serine [major]
28-Combined_AA_S	57	11.6789166666667	11.596	1076.46966629661	1078.6	L-threonine [major]
28-Combined_AA_S	77	13.3303166666667	13.188	1206.4678296216	1195.24	L-methionine [major]
28-Combined_AA_S	78	13.3553333333333	13.321	1208.6237728288	1202.7	L-aspartic acid [major]
28-Combined_AA_S	79	13.38035	13.218	1210.77971603599	1196.73	L-pyroglutamic acid
28-Combined_AA_S	84	13.7807	13.741	1245.28198904074	1240.4	L-cysteine [major]
28-Combined_AA_S	90	14.26235	14.237	1286.79071838441	1289.3	L-glutamine [minor 2]
28-Combined_AA_S	93	14.5125666666667	14.398	1308.35445947014	1297.52	L-glutamic acid [major]
28-Combined_AA_S	96	14.6314166666667	14.585	1318.59698512672	1317.5	L-phenylalanine [major]
28-Combined_AA_S	115	16.2327666666667	16.252	1462.49772019	1465.5	L-glutamine [major]
28-Combined_AA_S	118	16.7457	16.632	1511.30706463559	1495.79	L-ornithine [major]
28-Combined_AA_S	122	17.4087666666667	17.345	1574.40268977931	1563.17	L-tyrosine [minor]
28-Combined_AA_S	125	17.7840833333333	17.643	1611.14508351387	1595.81	L-lysine [major]
28-Combined_AA_S	127	17.97175	17.856	1630.81801663289	1612.33	L-tyrosine [major]
28-Combined_AA_S	141	24.2395666666667	24.412	2371.66614858564	2376.1	sucrose
4-AA_L-AsparticAcid	61	13.3489833333333	13.321	1208.076528084	1202.7	L-aspartic acid [major]
